"Corn"|"Bu"||90|||||||"26819850"|"51893168"
"Corn"|"Bu"||70|||||||"26819851"|"51893169"
"Corn silage"|"Tons"||15|||||||"26819851"|"51893170"
"Grass-legume hay"|"Tons"||2.5|||||||"26819851"|"51893171"
"Pasture"|"AUM"||7.5|||||||"26819851"|"51893172"
"Soybeans"|"Bu"||25|||||||"26819851"|"51893173"
"Wheat"|"Bu"||30|||||||"26819851"|"51893174"
"Alfalfa hay"|"Tons"|5|5.2|5.5||||||"26819852"|"51893175"
"Barley"|"Bu"|85|85|85||||||"26819852"|"51893176"
"Pasture"|"AUM"|9.5|9.5|9.5||||||"26819852"|"51893177"
"Soybeans"|"Bu"|45|61|65||||||"26819852"|"51893178"
"Tobacco"|"Lbs"|2500|2500|2500||||||"26819852"|"51893179"
"Wheat"|"Bu"|60|67.9|70||||||"26819852"|"51893180"
"Corn"|"Bu"|135|159|165||||||"26819852"|"51893181"
"Corn silage"|"Tons"|26|29.2|30||||||"26819852"|"51893182"
"Grass-legume hay"|"Tons"|3.5|3.9|4||||||"26819852"|"51893183"
"Oats"|"Bu"|80|80|80||||||"26819852"|"51893184"
"Corn"|"Bu"||130|||||||"26819729"|"51892341"
"Corn silage"|"Tons"||26|||||||"26819729"|"51892342"
"Grass-legume hay"|"Tons"||4.5|||||||"26819729"|"51892343"
"Pasture"|"AUM"||9|||||||"26819729"|"51892344"
"Soybeans"|"Bu"||55|||||||"26819729"|"51892345"
"Winter wheat"|"Bu"||45|||||||"26819729"|"51892346"
"Alfalfa hay"|"Tons"||5|||||||"26819730"|"51892347"
"Corn"|"Bu"||125|||||||"26819730"|"51892348"
"Corn silage"|"Tons"||25|||||||"26819730"|"51892349"
"Kentucky bluegrass"|"AUM"||5.5|||||||"26819730"|"51892350"
"Oats"|"Bu"||75|||||||"26819730"|"51892351"
"Orchardgrass-alfalfa hay"|"Tons"||4.5|||||||"26819730"|"51892352"
"Pasture"|"AUM"||7|||||||"26819730"|"51892353"
"Soybeans"|"Bu"||50|||||||"26819730"|"51892354"
"Winter wheat"|"Bu"||45|||||||"26819730"|"51892355"
"Alfalfa hay"|"Tons"||3|||||||"26819731"|"51892356"
"Corn"|"Bu"||95|||||||"26819731"|"51892357"
"Corn silage"|"Tons"||19|||||||"26819731"|"51892358"
"Grass-legume hay"|"Tons"||3|||||||"26819731"|"51892359"
"Oats"|"Bu"||60|||||||"26819731"|"51892360"
"Pasture"|"AUM"||6|||||||"26819731"|"51892361"
"Soybeans"|"Bu"||35|||||||"26819731"|"51892362"
"Winter wheat"|"Bu"||40|||||||"26819731"|"51892363"
"Corn"|"Bu"||125|||||||"26819732"|"51892364"
"Corn silage"|"Tons"||25|||||||"26819732"|"51892365"
"Grass-legume hay"|"Tons"||4.5|||||||"26819732"|"51892366"
"Pasture"|"AUM"||9|||||||"26819732"|"51892367"
"Soybeans"|"Bu"||50|||||||"26819732"|"51892368"
"Winter wheat"|"Bu"||45|||||||"26819732"|"51892369"
"Alfalfa hay"|"Tons"||3|||||||"26819733"|"51892370"
"Corn"|"Bu"||95|||||||"26819733"|"51892371"
"Corn silage"|"Tons"||19|||||||"26819733"|"51892372"
"Grass-legume hay"|"Tons"||3|||||||"26819733"|"51892373"
"Oats"|"Bu"||60|||||||"26819733"|"51892374"
"Pasture"|"AUM"||6|||||||"26819733"|"51892375"
"Soybeans"|"Bu"||35|||||||"26819733"|"51892376"
"Winter wheat"|"Bu"||40|||||||"26819733"|"51892377"
"Alfalfa hay"|"Tons"||5|||||||"26819734"|"51892378"
"Corn"|"Bu"||125|||||||"26819734"|"51892379"
"Corn silage"|"Tons"||25|||||||"26819734"|"51892380"
"Kentucky bluegrass"|"AUM"||5.5|||||||"26819734"|"51892381"
"Oats"|"Bu"||75|||||||"26819734"|"51892382"
"Orchardgrass-alfalfa hay"|"Tons"||4.5|||||||"26819734"|"51892383"
"Pasture"|"AUM"||7|||||||"26819734"|"51892384"
"Soybeans"|"Bu"||50|||||||"26819734"|"51892385"
"Winter wheat"|"Bu"||45|||||||"26819734"|"51892386"
"Alfalfa hay"|"Tons"||3.5|||||||"26819736"|"51892387"
"Corn"|"Bu"||100|||||||"26819736"|"51892388"
"Corn silage"|"Tons"||20|||||||"26819736"|"51892389"
"Grass-legume hay"|"Tons"||3|||||||"26819736"|"51892390"
"Oats"|"Bu"||65|||||||"26819736"|"51892391"
"Pasture"|"AUM"||6.5|||||||"26819736"|"51892392"
"Soybeans"|"Bu"||40|||||||"26819736"|"51892393"
"Winter wheat"|"Bu"||40|||||||"26819736"|"51892394"
"Alfalfa hay"|"Tons"||5|||||||"26819737"|"51892395"
"Barley"|"Bu"||85|||||||"26819737"|"51892396"
"Corn"|"Bu"||165|||||||"26819737"|"51892397"
"Corn silage"|"Tons"||30|||||||"26819737"|"51892398"
"Grass-legume hay"|"Tons"||3.5|||||||"26819737"|"51892399"
"Pasture"|"AUM"||9.5|||||||"26819737"|"51892400"
"Soybeans"|"Bu"||65|||||||"26819737"|"51892401"
"Tobacco"|"Lbs"||2500|||||||"26819737"|"51892402"
"Wheat"|"Bu"||75|||||||"26819737"|"51892403"
"Alfalfa hay"|"Tons"||4.5|||||||"26819738"|"51892404"
"Barley"|"Bu"||75|||||||"26819738"|"51892405"
"Corn"|"Bu"||150|||||||"26819738"|"51892406"
"Corn silage"|"Tons"||30|||||||"26819738"|"51892407"
"Grass-legume hay"|"Tons"||3.5|||||||"26819738"|"51892408"
"Pasture"|"AUM"||5.5|||||||"26819738"|"51892409"
"Soybeans"|"Bu"||60|||||||"26819738"|"51892410"
"Tobacco"|"Lbs"||2400|||||||"26819738"|"51892411"
"Wheat"|"Bu"||70|||||||"26819738"|"51892412"
"Alfalfa hay"|"Tons"||5|||||||"26819739"|"51892413"
"Barley"|"Bu"||70|||||||"26819739"|"51892414"
"Corn"|"Bu"||140|||||||"26819739"|"51892415"
"Corn silage"|"Tons"||25|||||||"26819739"|"51892416"
"Grass-legume hay"|"Tons"||4|||||||"26819739"|"51892417"
"Pasture"|"AUM"||8|||||||"26819739"|"51892418"
"Soybeans"|"Bu"||55|||||||"26819739"|"51892419"
"Tobacco"|"Lbs"||2400|||||||"26819739"|"51892420"
"Wheat"|"Bu"||65|||||||"26819739"|"51892421"
"Barley"|"Bu"||50|||||||"26819740"|"51892422"
"Corn"|"Bu"||125|||||||"26819740"|"51892423"
"Corn silage"|"Tons"||25|||||||"26819740"|"51892424"
"Grass-legume hay"|"Tons"||3.5|||||||"26819740"|"51892425"
"Pasture"|"AUM"||6.5|||||||"26819740"|"51892426"
"Soybeans"|"Bu"||50|||||||"26819740"|"51892427"
"Wheat"|"Bu"||55|||||||"26819740"|"51892428"
"Pasture"|"AUM"||8.5|||||||"26819741"|"51892429"
"Soybeans"|"Bu"||55|||||||"26819741"|"51892430"
"Wheat"|"Bu"||65|||||||"26819741"|"51892431"
"Tobacco"|"Lbs"||2500|||||||"26819741"|"51892432"
"Barley"|"Bu"||70|||||||"26819741"|"51892433"
"Corn"|"Bu"||140|||||||"26819741"|"51892434"
"Corn silage"|"Tons"||25|||||||"26819741"|"51892435"
"Grass-legume hay"|"Tons"||4.5|||||||"26819741"|"51892436"
"Alfalfa hay"|"Tons"||4.5|||||||"26819742"|"51892437"
"Barley"|"Bu"||80|||||||"26819742"|"51892438"
"Corn"|"Bu"||160|||||||"26819742"|"51892439"
"Corn silage"|"Tons"||30|||||||"26819742"|"51892440"
"Grass-legume hay"|"Tons"||3.5|||||||"26819742"|"51892441"
"Pasture"|"AUM"||5.5|||||||"26819742"|"51892442"
"Soybeans"|"Bu"||65|||||||"26819742"|"51892443"
"Tobacco"|"Lbs"||2500|||||||"26819742"|"51892444"
"Wheat"|"Bu"||70|||||||"26819742"|"51892445"
"Barley"|"Bu"||80|||||||"26819743"|"51892446"
"Corn"|"Bu"||160|||||||"26819743"|"51892447"
"Corn silage"|"Tons"||30|||||||"26819743"|"51892448"
"Grass-legume hay"|"Tons"||4.5|||||||"26819743"|"51892449"
"Pasture"|"AUM"||9|||||||"26819743"|"51892450"
"Soybeans"|"Bu"||65|||||||"26819743"|"51892451"
"Tobacco"|"Lbs"||3200|||||||"26819743"|"51892452"
"Wheat"|"Bu"||70|||||||"26819743"|"51892453"
"Pasture"|"AUM"||10.5|||||||"26819871"|"51893305"
"Oats"|"Bu"||80|||||||"26819871"|"51893306"
"Barley"|"Bu"||80|||||||"26819871"|"51893307"
"Corn silage"|"Tons"||26|||||||"26819871"|"51893308"
"Soybeans"|"Bu"||65|||||||"26819871"|"51893309"
"Alfalfa hay"|"Tons"||5.5|||||||"26819871"|"51893310"
"Wheat"|"Bu"||50|||||||"26819871"|"51893311"
"Corn"|"Bu"||120|||||||"26819871"|"51893312"
"Grass-legume hay"|"Tons"||3.5|||||||"26819871"|"51893313"
"Wheat"|"Bu"||55|||||||"26819872"|"51893314"
"Corn"|"Bu"||100|||||||"26819872"|"51893315"
"Oats"|"Bu"||70|||||||"26819872"|"51893316"
"Soybeans"|"Bu"||50|||||||"26819872"|"51893317"
"Barley"|"Bu"||45|||||||"26819872"|"51893318"
"Corn silage"|"Tons"||20|||||||"26819872"|"51893319"
"Pasture"|"AUM"||6.5|||||||"26819872"|"51893320"
"Grass-legume hay"|"Tons"||3.5|||||||"26819872"|"51893321"
"Pasture"|"AUM"||5.5|||||||"26819873"|"51893322"
"Wheat"|"Bu"||70|||||||"26819873"|"51893323"
"Alfalfa hay"|"Tons"||4.5|||||||"26819873"|"51893324"
"Oats"|"Bu"||75|||||||"26819873"|"51893325"
"Corn silage"|"Tons"||30|||||||"26819873"|"51893326"
"Soybeans"|"Bu"||65|||||||"26819873"|"51893327"
"Grass-legume hay"|"Tons"||3.5|||||||"26819873"|"51893328"
"Tobacco"|"Lbs"||2500|||||||"26819873"|"51893329"
"Barley"|"Bu"||80|||||||"26819873"|"51893330"
"Corn"|"Bu"||160|||||||"26819873"|"51893331"
"Alfalfa hay"|"Tons"|5.5|5.5|5.5||||||"26819836"|"51893056"
"Barley"|"Bu"|85|85|85||||||"26819836"|"51893057"
"Corn"|"Bu"|135|158|170||||||"26819836"|"51893058"
"Corn silage"|"Tons"|27|28.9|30||||||"26819836"|"51893059"
"Grass-legume hay"|"Tons"|3.5|3.5|3.5||||||"26819836"|"51893060"
"Oats"|"Bu"|80|80|80||||||"26819836"|"51893061"
"Pasture"|"AUM"|10.5|10.5|10.5||||||"26819836"|"51893062"
"Soybeans"|"Bu"|45|61.7|70||||||"26819836"|"51893063"
"Tobacco"|"Lbs"|2500|2500|2500||||||"26819836"|"51893064"
"Wheat"|"Bu"|50|68|80||||||"26819836"|"51893065"
"Alfalfa hay"|"Tons"|5|5.1|5.5||||||"26819860"|"51893240"
"Barley"|"Bu"|80|80|80||||||"26819860"|"51893241"
"Pasture"|"AUM"|9.5|9.8|10.5||||||"26819860"|"51893242"
"Soybeans"|"Bu"|40|56.7|65||||||"26819860"|"51893243"
"Tobacco"|"Lbs"|2400|2400|2400||||||"26819860"|"51893244"
"Wheat"|"Bu"|45|59.3|70||||||"26819860"|"51893245"
"Corn"|"Bu"|125|142.1|155||||||"26819860"|"51893246"
"Corn silage"|"Tons"|24|24.7|25||||||"26819860"|"51893247"
"Grass-legume hay"|"Tons"|3.5|3.5|3.5||||||"26819860"|"51893248"
"Oats"|"Bu"|75|75|75||||||"26819860"|"51893249"
"Alfalfa hay"|"Tons"||4.5|||||||"26819526"|"51890984"
"Barley"|"Bu"||70|||||||"26819526"|"51890985"
"Corn"|"Bu"||130|||||||"26819526"|"51890986"
"Corn silage"|"Tons"||25|||||||"26819526"|"51890987"
"Grass-legume hay"|"Tons"||3|||||||"26819526"|"51890988"
"Pasture"|"AUM"||8.5|||||||"26819526"|"51890989"
"Soybeans"|"Bu"||55|||||||"26819526"|"51890990"
"Wheat"|"Bu"||60|||||||"26819526"|"51890991"
"Oats"|"Bu"||65|||||||"26819526"|"51890992"
"Alfalfa hay"|"Tons"||3.5|||||||"26819527"|"51890993"
"Corn"|"Bu"||130|||||||"26819527"|"51890994"
"Corn silage"|"Tons"||20|||||||"26819527"|"51890995"
"Grass-legume hay"|"Tons"||3|||||||"26819527"|"51890996"
"Pasture"|"AUM"||6.5|||||||"26819527"|"51890997"
"Soybeans"|"Bu"||30|||||||"26819527"|"51890998"
"Wheat"|"Bu"||40|||||||"26819527"|"51890999"
"Tobacco"|"Lbs"||1675|||||||"26819527"|"51891000"
"Barley"|"Bu"||65|||||||"26819527"|"51891001"
"Oats"|"Bu"||65|||||||"26819527"|"51891002"
"Switchgrass"|"Tons"||3.25|||||||"26819841"|"51893091"
"Corn"|"Bu"||145|||||||"26819841"|"51893092"
"Grass-legume hay"|"Tons"||3.5|||||||"26819841"|"51893093"
"Wheat"|"Bu"||87.5|||||||"26819841"|"51893094"
"Corn"|"Bu"||85|||||||"26819842"|"51893095"
"Corn silage"|"Tons"||10|||||||"26819842"|"51893096"
"Grass-legume hay"|"Tons"||3|||||||"26819842"|"51893097"
"Pasture"|"AUM"||3|||||||"26819842"|"51893098"
"Corn"|"Bu"||145|||||||"26819843"|"51893099"
"Grass-legume hay"|"Tons"||3.5|||||||"26819843"|"51893100"
"Switchgrass"|"Tons"||3.25|||||||"26819843"|"51893101"
"Wheat"|"Bu"||87.5|||||||"26819843"|"51893102"
"Wheat"|"Bu"||75|||||||"26819874"|"51893332"
"Tobacco"|"Lbs"||2400|||||||"26819874"|"51893333"
"Corn"|"Bu"||165|||||||"26819874"|"51893334"
"Pasture"|"AUM"||9.5|||||||"26819874"|"51893335"
"Alfalfa hay"|"Tons"||5|||||||"26819874"|"51893336"
"Corn silage"|"Tons"||30|||||||"26819874"|"51893337"
"Soybeans"|"Bu"||65|||||||"26819874"|"51893338"
"Grass-legume hay"|"Tons"||3.5|||||||"26819874"|"51893339"
"Barley"|"Bu"||85|||||||"26819874"|"51893340"
"Soybeans"|"Bu"||70|||||||"26819875"|"51893341"
"Corn silage"|"Tons"||30|||||||"26819875"|"51893342"
"Barley"|"Bu"||85|||||||"26819875"|"51893343"
"Tobacco"|"Lbs"||2500|||||||"26819875"|"51893344"
"Grass-legume hay"|"Tons"||3.5|||||||"26819875"|"51893345"
"Pasture"|"AUM"||10.5|||||||"26819875"|"51893346"
"Corn"|"Bu"||170|||||||"26819875"|"51893347"
"Wheat"|"Bu"||75|||||||"26819875"|"51893348"
"Alfalfa hay"|"Tons"||5.5|||||||"26819875"|"51893349"
"Alfalfa hay"|"Tons"|5.5|6|8.8||||||"26819876"|"51893350"
"Corn"|"Bu"|125|155|190||||||"26819876"|"51893351"
"Corn silage"|"Tons"|18|25|28||||||"26819876"|"51893352"
"Grass-legume hay"|"Tons"|3|3.5|4||||||"26819876"|"51893353"
"Pasture"|"AUM"|4.5|5.5|8.5||||||"26819876"|"51893354"
"Soybeans"|"Bu"|35|50|70||||||"26819876"|"51893355"
"Winter wheat"|"Bu"|50|60|65||||||"26819876"|"51893356"
"Oats"|"Bu"|70|80|85||||||"26819876"|"51893357"
"Soybeans"|"Bu"|45|61|65||||||"26819877"|"51893358"
"Grass-legume hay"|"Tons"|3.5|3.9|4||||||"26819877"|"51893359"
"Wheat"|"Bu"|60|67.9|70||||||"26819877"|"51893360"
"Alfalfa hay"|"Tons"|5|5.2|5.5||||||"26819877"|"51893361"
"Corn"|"Bu"|135|159|165||||||"26819877"|"51893362"
"Barley"|"Bu"|85|85|85||||||"26819877"|"51893363"
"Corn silage"|"Tons"|26|29.2|30||||||"26819877"|"51893364"
"Pasture"|"AUM"|9.5|9.5|9.5||||||"26819877"|"51893365"
"Tobacco"|"Lbs"|2500|2500|2500||||||"26819877"|"51893366"
"Oats"|"Bu"|80|80|80||||||"26819877"|"51893367"
"Alfalfa hay"|"Tons"||5.5|||||||"26819878"|"51893368"
"Tobacco"|"Lbs"||2500|||||||"26819878"|"51893369"
"Pasture"|"AUM"||9|||||||"26819878"|"51893370"
"Wheat"|"Bu"||75|||||||"26819878"|"51893371"
"Corn"|"Bu"||165|||||||"26819878"|"51893372"
"Corn silage"|"Tons"||30|||||||"26819878"|"51893373"
"Soybeans"|"Bu"||65|||||||"26819878"|"51893374"
"Grass-legume hay"|"Tons"||4.5|||||||"26819878"|"51893375"
"Barley"|"Bu"||85|||||||"26819878"|"51893376"
"Alfalfa hay"|"Tons"|5.5|6|8.8||||||"26819853"|"51893185"
"Corn"|"Bu"|125|155|190||||||"26819853"|"51893186"
"Corn silage"|"Tons"|18|25|28||||||"26819853"|"51893187"
"Grass-legume hay"|"Tons"|3|3.5|4||||||"26819853"|"51893188"
"Pasture"|"AUM"|4.5|5.5|8.5||||||"26819853"|"51893189"
"Soybeans"|"Bu"|35|50|70||||||"26819853"|"51893190"
"Winter wheat"|"Bu"|50|60|65||||||"26819853"|"51893191"
"Oats"|"Bu"|70|80|85||||||"26819853"|"51893192"
"Alfalfa hay"|"Tons"||3.5|||||||"26819854"|"51893193"
"Corn silage"|"Tons"||25|||||||"26819854"|"51893194"
"Soybeans"|"Bu"||50|||||||"26819854"|"51893195"
"Barley"|"Bu"||65|||||||"26819854"|"51893196"
"Tobacco"|"Lbs"||2300|||||||"26819854"|"51893197"
"Grass-legume hay"|"Tons"||3|||||||"26819854"|"51893198"
"Corn"|"Bu"||125|||||||"26819854"|"51893199"
"Pasture"|"AUM"||6.5|||||||"26819854"|"51893200"
"Wheat"|"Bu"||55|||||||"26819854"|"51893201"
"Corn silage"|"Tons"||24.5|||||||"26819855"|"51893202"
"Grass-legume hay"|"Tons"||3.5|||||||"26819855"|"51893203"
"Alfalfa hay"|"Tons"||5|||||||"26819855"|"51893204"
"Corn"|"Bu"||135|||||||"26819855"|"51893205"
"Soybeans"|"Bu"||50|||||||"26819855"|"51893206"
"Wheat"|"Bu"||50|||||||"26819855"|"51893207"
"Alfalfa hay"|"Tons"||3.5|||||||"26819528"|"51891003"
"Barley"|"Bu"||65|||||||"26819528"|"51891004"
"Corn"|"Bu"||125|||||||"26819528"|"51891005"
"Corn silage"|"Tons"||25|||||||"26819528"|"51891006"
"Grass-legume hay"|"Tons"||3|||||||"26819528"|"51891007"
"Pasture"|"AUM"||6.5|||||||"26819528"|"51891008"
"Soybeans"|"Bu"||50|||||||"26819528"|"51891009"
"Tobacco"|"Lbs"||2300|||||||"26819528"|"51891010"
"Wheat"|"Bu"||55|||||||"26819528"|"51891011"
"Alfalfa hay"|"Tons"||5|||||||"26819529"|"51891012"
"Barley"|"Bu"||85|||||||"26819529"|"51891013"
"Corn"|"Bu"||165|||||||"26819529"|"51891014"
"Corn silage"|"Tons"||30|||||||"26819529"|"51891015"
"Grass-legume hay"|"Tons"||3.5|||||||"26819529"|"51891016"
"Pasture"|"AUM"||9.5|||||||"26819529"|"51891017"
"Soybeans"|"Bu"||65|||||||"26819529"|"51891018"
"Tobacco"|"Lbs"||2500|||||||"26819529"|"51891019"
"Wheat"|"Bu"||75|||||||"26819529"|"51891020"
"Alfalfa hay"|"Tons"||5.5|||||||"26819530"|"51891021"
"Barley"|"Bu"||85|||||||"26819530"|"51891022"
"Corn"|"Bu"||165|||||||"26819530"|"51891023"
"Corn silage"|"Tons"||30|||||||"26819530"|"51891024"
"Grass-legume hay"|"Tons"||4.5|||||||"26819530"|"51891025"
"Pasture"|"AUM"||9|||||||"26819530"|"51891026"
"Soybeans"|"Bu"||65|||||||"26819530"|"51891027"
"Tobacco"|"Lbs"||2500|||||||"26819530"|"51891028"
"Wheat"|"Bu"||75|||||||"26819530"|"51891029"
"Alfalfa hay"|"Tons"||5|||||||"26819531"|"51891030"
"Barley"|"Bu"||85|||||||"26819531"|"51891031"
"Corn"|"Bu"||165|||||||"26819531"|"51891032"
"Corn silage"|"Tons"||30|||||||"26819531"|"51891033"
"Grass-legume hay"|"Tons"||3.5|||||||"26819531"|"51891034"
"Pasture"|"AUM"||9.5|||||||"26819531"|"51891035"
"Soybeans"|"Bu"||65|||||||"26819531"|"51891036"
"Tobacco"|"Lbs"||2400|||||||"26819531"|"51891037"
"Wheat"|"Bu"||75|||||||"26819531"|"51891038"
"Alfalfa hay"|"Tons"||4.5|||||||"26819532"|"51891039"
"Barley"|"Bu"||75|||||||"26819532"|"51891040"
"Corn"|"Bu"||150|||||||"26819532"|"51891041"
"Corn silage"|"Tons"||30|||||||"26819532"|"51891042"
"Grass-legume hay"|"Tons"||3.5|||||||"26819532"|"51891043"
"Pasture"|"AUM"||5.5|||||||"26819532"|"51891044"
"Soybeans"|"Bu"||60|||||||"26819532"|"51891045"
"Tobacco"|"Lbs"||2400|||||||"26819532"|"51891046"
"Wheat"|"Bu"||70|||||||"26819532"|"51891047"
"Alfalfa hay"|"Tons"||4|||||||"26819533"|"51891048"
"Barley"|"Bu"||70|||||||"26819533"|"51891049"
"Corn"|"Bu"||140|||||||"26819533"|"51891050"
"Corn silage"|"Tons"||25|||||||"26819533"|"51891051"
"Grass-legume hay"|"Tons"||3|||||||"26819533"|"51891052"
"Pasture"|"AUM"||4.5|||||||"26819533"|"51891053"
"Soybeans"|"Bu"||55|||||||"26819533"|"51891054"
"Wheat"|"Bu"||65|||||||"26819533"|"51891055"
"Alfalfa hay"|"Tons"||5.5|||||||"26819534"|"51891056"
"Barley"|"Bu"||85|||||||"26819534"|"51891057"
"Corn"|"Bu"||165|||||||"26819534"|"51891058"
"Corn silage"|"Tons"||30|||||||"26819534"|"51891059"
"Grass-legume hay"|"Tons"||4.5|||||||"26819534"|"51891060"
"Pasture"|"AUM"||9|||||||"26819534"|"51891061"
"Soybeans"|"Bu"||65|||||||"26819534"|"51891062"
"Tobacco"|"Lbs"||2500|||||||"26819534"|"51891063"
"Wheat"|"Bu"||75|||||||"26819534"|"51891064"
"Alfalfa hay"|"Tons"||5|||||||"26819535"|"51891065"
"Barley"|"Bu"||85|||||||"26819535"|"51891066"
"Corn"|"Bu"||165|||||||"26819535"|"51891067"
"Corn silage"|"Tons"||30|||||||"26819535"|"51891068"
"Grass-legume hay"|"Tons"||3.5|||||||"26819535"|"51891069"
"Pasture"|"AUM"||9.5|||||||"26819535"|"51891070"
"Soybeans"|"Bu"||65|||||||"26819535"|"51891071"
"Tobacco"|"Lbs"||2500|||||||"26819535"|"51891072"
"Wheat"|"Bu"||75|||||||"26819535"|"51891073"
"Alfalfa hay"|"Tons"||5|||||||"26819536"|"51891074"
"Barley"|"Bu"||85|||||||"26819536"|"51891075"
"Corn"|"Bu"||165|||||||"26819536"|"51891076"
"Corn silage"|"Tons"||30|||||||"26819536"|"51891077"
"Grass-legume hay"|"Tons"||3.5|||||||"26819536"|"51891078"
"Pasture"|"AUM"||9.5|||||||"26819536"|"51891079"
"Soybeans"|"Bu"||65|||||||"26819536"|"51891080"
"Tobacco"|"Lbs"||2400|||||||"26819536"|"51891081"
"Wheat"|"Bu"||75|||||||"26819536"|"51891082"
"Alfalfa hay"|"Tons"||3.5|||||||"26819537"|"51891083"
"Barley"|"Bu"||65|||||||"26819537"|"51891084"
"Corn"|"Bu"||125|||||||"26819537"|"51891085"
"Corn silage"|"Tons"||25|||||||"26819537"|"51891086"
"Grass-legume hay"|"Tons"||3|||||||"26819537"|"51891087"
"Pasture"|"AUM"||6.5|||||||"26819537"|"51891088"
"Soybeans"|"Bu"||50|||||||"26819537"|"51891089"
"Tobacco"|"Lbs"||2300|||||||"26819537"|"51891090"
"Wheat"|"Bu"||55|||||||"26819537"|"51891091"
"Alfalfa hay"|"Tons"||5|||||||"26819538"|"51891092"
"Barley"|"Bu"||85|||||||"26819538"|"51891093"
"Corn"|"Bu"||165|||||||"26819538"|"51891094"
"Corn silage"|"Tons"||30|||||||"26819538"|"51891095"
"Grass-legume hay"|"Tons"||3.5|||||||"26819538"|"51891096"
"Pasture"|"AUM"||9.5|||||||"26819538"|"51891097"
"Soybeans"|"Bu"||65|||||||"26819538"|"51891098"
"Tobacco"|"Lbs"||2500|||||||"26819538"|"51891099"
"Wheat"|"Bu"||75|||||||"26819538"|"51891100"
"Alfalfa hay"|"Tons"||5.5|||||||"26819539"|"51891101"
"Barley"|"Bu"||85|||||||"26819539"|"51891102"
"Corn"|"Bu"||170|||||||"26819539"|"51891103"
"Corn silage"|"Tons"||30|||||||"26819539"|"51891104"
"Grass-legume hay"|"Tons"||3.5|||||||"26819539"|"51891105"
"Pasture"|"AUM"||5.5|||||||"26819539"|"51891106"
"Soybeans"|"Bu"||70|||||||"26819539"|"51891107"
"Tobacco"|"Lbs"||2500|||||||"26819539"|"51891108"
"Wheat"|"Bu"||75|||||||"26819539"|"51891109"
"Alfalfa hay"|"Tons"||5|||||||"26819541"|"51891110"
"Barley"|"Bu"||85|||||||"26819541"|"51891111"
"Corn"|"Bu"||165|||||||"26819541"|"51891112"
"Corn silage"|"Tons"||30|||||||"26819541"|"51891113"
"Grass-legume hay"|"Tons"||3.5|||||||"26819541"|"51891114"
"Pasture"|"AUM"||9.5|||||||"26819541"|"51891115"
"Soybeans"|"Bu"||65|||||||"26819541"|"51891116"
"Tobacco"|"Lbs"||2400|||||||"26819541"|"51891117"
"Wheat"|"Bu"||75|||||||"26819541"|"51891118"
"Alfalfa hay"|"Tons"||3.5|||||||"26819542"|"51891119"
"Barley"|"Bu"||65|||||||"26819542"|"51891120"
"Corn"|"Bu"||125|||||||"26819542"|"51891121"
"Corn silage"|"Tons"||25|||||||"26819542"|"51891122"
"Grass-legume hay"|"Tons"||3|||||||"26819542"|"51891123"
"Pasture"|"AUM"||6.5|||||||"26819542"|"51891124"
"Soybeans"|"Bu"||50|||||||"26819542"|"51891125"
"Tobacco"|"Lbs"||2300|||||||"26819542"|"51891126"
"Wheat"|"Bu"||55|||||||"26819542"|"51891127"
"Alfalfa hay"|"Tons"||3.5|||||||"26819543"|"51891128"
"Barley"|"Bu"||65|||||||"26819543"|"51891129"
"Corn"|"Bu"||125|||||||"26819543"|"51891130"
"Corn silage"|"Tons"||25|||||||"26819543"|"51891131"
"Grass-legume hay"|"Tons"||3|||||||"26819543"|"51891132"
"Pasture"|"AUM"||6.5|||||||"26819543"|"51891133"
"Soybeans"|"Bu"||50|||||||"26819543"|"51891134"
"Tobacco"|"Lbs"||2300|||||||"26819543"|"51891135"
"Wheat"|"Bu"||55|||||||"26819543"|"51891136"
"Alfalfa hay"|"Tons"||5|||||||"26819544"|"51891137"
"Barley"|"Bu"||85|||||||"26819544"|"51891138"
"Corn"|"Bu"||165|||||||"26819544"|"51891139"
"Corn silage"|"Tons"||30|||||||"26819544"|"51891140"
"Grass-legume hay"|"Tons"||3.5|||||||"26819544"|"51891141"
"Pasture"|"AUM"||9.5|||||||"26819544"|"51891142"
"Soybeans"|"Bu"||65|||||||"26819544"|"51891143"
"Tobacco"|"Lbs"||2500|||||||"26819544"|"51891144"
"Wheat"|"Bu"||75|||||||"26819544"|"51891145"
"Alfalfa hay"|"Tons"||3.5|||||||"26819545"|"51891146"
"Barley"|"Bu"||55|||||||"26819545"|"51891147"
"Corn"|"Bu"||115|||||||"26819545"|"51891148"
"Corn silage"|"Tons"||25|||||||"26819545"|"51891149"
"Grass-legume hay"|"Tons"||3|||||||"26819545"|"51891150"
"Pasture"|"AUM"||6.5|||||||"26819545"|"51891151"
"Soybeans"|"Bu"||45|||||||"26819545"|"51891152"
"Tobacco"|"Lbs"||2400|||||||"26819545"|"51891153"
"Wheat"|"Bu"||50|||||||"26819545"|"51891154"
"Tobacco"|"Lbs"||2500|||||||"26819546"|"51891155"
"Wheat"|"Bu"||75|||||||"26819546"|"51891156"
"Alfalfa hay"|"Tons"||5.5|||||||"26819546"|"51891157"
"Barley"|"Bu"||85|||||||"26819546"|"51891158"
"Corn"|"Bu"||170|||||||"26819546"|"51891159"
"Corn silage"|"Tons"||30|||||||"26819546"|"51891160"
